actual,expectations
1.383915467505351,1.4117853480786366
1.4117853480786366,1.3706287106707993
1.3706287106707993,1.289957262910385
1.289957262910385,1.246622474679855
1.246622474679855,1.2814371482394566
1.2814371482394566,1.3541396760139315
1.3541396760139315,1.4023055263881015
1.4023055263881015,1.3905020982823921
1.3905020982823921,1.3250409528107114
1.3250409528107114,1.2623262221770521
1.2623262221770521,1.264886887066346
1.264886887066346,1.3246258761966798
1.3246258761966798,1.3853492230727853
1.3853492230727853,1.3995975103929945
1.3995975103929945,1.3552902783186938
1.3552902783186938,1.2862439843204416
1.2862439843204416,1.2590752582406675
1.2590752582406677,1.298022935519214
1.2980229355192139,1.3624450617164716
1.3624450617164712,1.3984098245062069
1.3984098245062064,1.3782891507570592
1.3782891507570592,1.314911554600272
1.3149115546002725,1.2649294368375694
1.2649294368375696,1.277549828397593
1.2775498283975928,1.3361732381024929
1.3361732381024927,1.3878369577360457
1.3878369577360454,1.3921697682424463
1.3921697682424463,1.3437513896325044
1.3437513896325044,1.2815403148028575
1.2815403148028577,1.2662003000903603
1.2662003000903606,1.3098897452825693
1.3098897452825693,1.369504830023842
1.3695048300238417,1.3960952011953804
1.3960952011953802,1.3684353373759275
1.3684353373759273,1.3058621610720647
1.3058621610720647,1.2659612759959165
1.2659612759959167,1.2873560977143237
1.287356097714324,1.3458896119815185
1.3458896119815185,1.390241541668341
1.3902415416683405,1.3857240521138667
1.3857240521138667,1.3333304128752346
1.3333304128752346,1.2770747171709598
1.27707471717096,1.2721741442257515
1.2721741442257517,1.3202579443731424
1.3202579443731426,1.37573683162957
1.3757368316295702,1.3937694914282517
1.3937694914282517,1.3590991131795127
1.3590991131795125,1.2975434172103308
1.2975434172103308,1.2671065124023455
1.2671065124023457,1.2964158434162543
1.2964158434162545,1.3546622779729245
1.3546622779729247,1.392039213159842
1.3920392131598418,1.3791445821953603
1.3791445821953598,1.3233872327496385
1.323387232749638,1.2733686770361459
1.2733686770361456,1.2782365382799343
1.2782365382799346,1.3299937376479873
1.3299937376479878,1.3811317630427415
1.381131763042742,1.390823637853386
1.3908236378533863,1.3497175312481602
1.3497175312481595,1.29000682104054
1.2900068210405393,1.2690096246725682
1.269009624672568,1.3053986757095992
1.3053986757095992,1.3626890163253313
1.3626890163253313,1.3929463134261946
1.3929463134261943,1.372018173572884
1.3720181735728836,1.3138202960234024
1.3138202960234022,1.2707320986892647
1.2707320986892647,1.2848360507536776
1.2848360507536778,1.3393318070038276
1.3393318070038278,1.3855912721829593
1.3855912721829593,1.386982370965887
1.3869823709658868,1.3401554447807948
1.3401554447807944,1.2834139439336743
1.283413943933674,1.2719494711165438
1.2719494711165438,1.3144973118367638
1.3144973118367642,1.369955311094911
1.3699553110949114,1.392791448637143
1.3927914486371435,1.3642137796530263
1.3642137796530263,1.3047279028471035
1.304727902847103,1.2693606873936703
1.2693606873936698,1.2921074117716111
1.292107411771611,1.3482759757801002
1.3482759757801002,1.3890052263879977
1.3890052263879982,1.3821290519850036
1.3821290519850042,1.3304677998250967
1.330467799825097,1.2779455532535846
1.2779455532535846,1.2760253373947001
1.2760253373947,1.323703388138343
1.3237033881383424,1.3763738006175532
1.3763738006175525,1.391473283176977
1.3914732831769765,1.3557459132611593
1.3557459132611596,1.2962897059816683
1.2962897059816691,1.2693654263194147
1.2693654263194156,1.3000315451986066
1.300031545198607,1.3567356054351518
1.3567356054351518,1.391276800013112
1.3912768000131115,1.3762418347511116
1.3762418347511112,1.3208076337037047
1.3208076337037045,1.2737627516733119
1.273762751673312,1.281229534520786
1.2812295345207863,1.3329142085370353
1.3329142085370353,1.3818372176999056
1.3818372176999052,1.3889424448522667
1.3889424448522663,1.3467173083843762
1.346717308384376,1.2887115574819334
1.2887115574819334,1.2707870313282867
1.270787031328287,1.3085052501231795
1.30850525012318,1.3645832001450584
1.3645832001450586,1.3923315106471164
1.3923315106471166,1.369365276096984
1.369365276096984,1.3113806484569102
1.3113806484569097,1.2709883200972827
1.270988320097282,1.287484035084668
1.2874840350846675,1.3419828217857226
1.3419828217857224,1.386241397549887
1.3862413975498868,1.3851923399516255
1.3851923399516255,1.337289449488487
1.3372894494884873,1.2821944303414003
1.2821944303414006,1.2736069530306033
1.2736069530306033,1.3173777673271372
1.317377767327137,1.371682042956778
1.3716820429567778,1.3921202385039795
1.3921202385039793,1.3615955304155263
1.3615955304155263,1.3024175662654665
1.302417566265467,1.2696984159260876
1.269698415926088,1.294662616009483
1.294662616009483,1.350744542058707
1.3507445420587068,1.3894958702570637
1.3894958702570634,1.3802542220987473
1.3802542220987473,1.3276643781159383
1.3276643781159385,1.2769150710983277
1.276915071098328,1.277757368773839
1.2777573687738388,1.3264726416010275
1.3264726416010273,1.377900444958282
1.3779004449582815,1.39062000128022
1.39062000128022,1.3530712305358386
1.353071230535839,1.2941542071989511
1.2941542071989518,1.2699205107320395
1.2699205107320402,1.3026059425710605
1.302605942571061,1.3590320547684087
1.3590320547684087,1.3915287738210393
1.391528773821039,1.3741945933411717
1.3741945933411712,1.3180712415091838
1.3180712415091835,1.2730138251770413
1.273013825177041,1.2831303423236649
1.2831303423236649,1.3356019244381727
1.3356019244381732,1.383119366231451
1.3831193662314514,1.3878341806376635
1.3878341806376637,1.3439666931304277
1.3439666931304277,1.2868156135414324
1.286815613541432,1.271635306172435
1.271635306172435,1.3111327759969844
1.3111327759969844,1.3666844177902369
1.3666844177902369,1.3922891036838885
1.3922891036838885,1.3671137351310436
1.3671137351310438,1.3087545532995264
1.3087545532995264,1.2705876303336219
1.2705876303336219,1.2895859785042572
1.289585978504257,1.3445758318489687
1.3445758318489685,1.3872365472000263
1.3872365472000263,1.3837929685401966
1.3837929685401966,1.3344858382275322
1.3344858382275324,1.2806031105915021
1.2806031105915023,1.274781063253741
1.2747810632537413,1.3200488577352287
1.3200488577352287,1.373552600499093
1.373552600499093,1.3917478089436395
1.3917478089436395,1.359144433916103
1.359144433916103,1.299962747724825
1.299962747724825,1.2696870676106908
1.2696870676106908,1.2969596006457982
1.2969596006457982,1.3532094620385549
1.3532094620385549,1.3901687498601905
1.3901687498601905,1.3785542332057241
1.3785542332057243,1.3248559148047103
1.3248559148047105,1.2756841934149064
1.2756841934149064,1.2792591289309583
1.279259128930958,1.3291542096241324
1.3291542096241322,1.379502974954327
1.3795029749543268,1.3898985681813345
1.3898985681813345,1.3504502256924085
1.3504502256924085,1.2919366623828072
1.2919366623828072,1.2703166568241167
1.2703166568241167,1.3050681971777476
1.3050681971777478,1.3613275388512662
1.3613275388512664,1.3918529872044267
1.391852987204427,1.37220459039022
1.37220459039022,1.3153204003330867
1.3153204003330867,1.272185371821835
1.272185371821835,1.2849397757006615
1.2849397757006615,1.3382491593713124
1.3382491593713124,1.3844195455539152
1.3844195455539152,1.3867587219447455
1.3867587219447455,1.3412227599764517
1.3412227599764517,1.2848983406272358
1.2848983406272358,1.2724376197828111
1.2724376197828111,1.313716409944586
1.313716409944586,1.3687678173498323
1.3687678173498323,1.3922472673220254
1.3922472673220254,1.3648602155459564
1.3648602155459564,1.3061306631068337
1.3061306631068337,1.2701880269093653
1.2701880269093653,1.2916678720867685
1.2916678720867685,1.3471392351789433
1.3471392351789433,1.388205375723535
1.388205375723535,1.3823705667781718
1.3823705667781718,1.3316780590874626
1.3316780590874624,1.2790409383734174
1.2790409383734171,1.2759722775861997
1.2759722775861995,1.3227021846793081
1.322702184679308,1.375383567787153
1.375383567787153,1.3913312139645606
1.3913312139645606,1.35666689635578
1.35666689635578,1.297536348561369
1.297536348561369,1.2697271594277884
1.2697271594277884,1.2992682838531064
1.2992682838531064,1.3556390653982706
1.3556390653982706,1.3907835043727195
1.3907835043727192,1.3768029330559013
1.376802933055901,1.3220514714310887
1.3220514714310887,1.2745205319750668
1.274520531975067,1.280809259559717
1.2808092595597174,1.3318220150005582
1.3318220150005589,1.38104539616331
1.3810453961633105,1.3891068446674613
1.3891068446674615,1.3477989698674955
1.347798969867495,1.289774949266565
1.2897749492665644,1.2707927065398739
1.2707927065398732,1.3075511216150126
1.3075511216150124,1.363575452443279
1.363575452443279,1.3920975663087691
1.3920975663087694,1.3701527049723206
1.3701527049723206,1.3125910942674457
1.3125910942674455,1.271450385770204
1.2714503857702038,1.2868088857559064
1.2868088857559064,1.3408756198425675
1.3408756198425673,1.3856425626646216
1.3856425626646212,1.3855997011537347
1.3855997011537344,1.3384569736088319
1.3384569736088316,1.2830614368211593
1.2830614368211593,1.2733328818313259
1.273332881831326,1.3163169413533655
1.3163169413533657,1.3707897915119889
1.370789791511989,1.3921123044729278
1.392112304472928,1.3625457962725027
