actual,expectations
1.2073422338014386,1.4117853480786366
1.170621412924576,1.3706287106707993
1.2658609127542562,1.289957262910385
0.9918030824987583,1.246622474679855
0.9664533375565587,1.2814371482394566
0.6247578424395511,1.3541396760139317
1.5829794578008045,1.4023055263881021
1.5143180339506537,1.390502098282393
1.411920454970378,1.3250409528107117
0.7102650559082127,1.2623262221770508
1.4907038019802705,1.264886887066344
0.45805221523256323,1.3246258761966783
1.1580268781123428,1.385349223072785
1.2400847517605609,1.399597510392996
1.0295994502406538,1.3552902783186962
1.3596505598824922,1.286243984320443
1.4185598628898224,1.2590752582406661
1.54289984013093,1.298022935519211
1.1230985811980299,1.3624450617164692
1.131951624118206,1.3984098245062062
0.604300111100127,1.3782891507570605
0.7384631787642671,1.3149115546002748
0.5083403181508572,1.2649294368375708
1.890390089006741,1.277549828397592
1.5547429378388475,1.3361732381024902
1.1438133843762182,1.3878369577360434
1.1870864782966812,1.392169768242446
1.010529103265125,1.3437513896325062
0.7581054096500282,1.28154031480286
1.2646957929114886,1.2662003000903612
1.3624486638462157,1.3098897452825682
1.0280878270963767,1.3695048300238402
1.4503387822135576,1.3960952011953798
0.8905990354827937,1.3684353373759288
1.155857795598744,1.3058621610720669
1.2337303155971675,1.2659612759959171
0.4590517257231109,1.287356097714322
1.1748213298082546,1.3458896119815156
1.4763366566769918,1.3902415416683387
0.8970921939221994,1.3857240521138667
0.9086090984192541,1.3333304128752368
0.7385560120772421,1.2770747171709624
1.4627692892481496,1.2721741442257521
0.9052536419828101,1.3202579443731408
0.6780852228427819,1.3757368316295682
1.197272316529457,1.3937694914282515
1.19687466528882,1.3590991131795143
1.8493991162413697,1.2975434172103333
2.5130354730284736,1.2671065124023466
1.2621298258263307,1.2964158434162532
0.8501437326721444,1.3546622779729225
1.1162496834479043,1.3920392131598402
2.2223588834958354,1.37914458219536
1.3473097372586986,1.3233872327496397
1.4602282628458612,1.2733686770361476
1.0721735242967703,1.2782365382799354
1.1223594029496955,1.3299937376479871
2.04459358196306,1.3811317630427409
1.1034529467883014,1.3908236378533854
1.4129544687938576,1.3497175312481602
1.6283808603522096,1.290006821040541
1.9075562974078875,1.2690096246725686
1.1710112665134345,1.3053986757095986
1.9964528357760623,1.3626890163253302
2.2321402973067452,1.392946313426194
1.9200658530418186,1.3720181735728842
1.1264999838969165,1.3138202960234033
1.3558694287043944,1.2707320986892652
1.8754771989906385,1.2848360507536771
1.164158958182809,1.3393318070038267
1.1308361764446933,1.3855912721829586
1.5757470285110076,1.386982370965887
1.506209827538753,1.3401554447807957
1.4552109979230505,1.2834139439336751
-0.05351255765183849,1.2719494711165438
1.307444956889747,1.3144973118367635
0.6397292654546638,1.369955311094911
0.8382254194984295,1.3927914486371435
0.27824101607037643,1.3642137796530267
0.975089103499196,1.3047279028471035
1.0245371163092944,1.2693606873936696
1.053579947283385,1.2921074117716105
0.8953918228964901,1.3482759757801002
1.5630434652127054,1.3890052263879988
1.326204714568923,1.3821290519850051
1.4934060565171197,1.330467799825097
1.7444717965105214,1.2779455532535833
2.0061490522253163,1.276025337394698
1.855695451195522,1.3237033881383413
1.456269055831992,1.376373800617553
1.1436418098750327,1.3914732831769785
1.5855445465720928,1.3557459132611618
1.7153665341923872,1.29628970598167
0.8530011175927158,1.2693654263194145
1.2746152136820386,1.3000315451986053
0.9709954439059998,1.356735605435151
0.9050602574044047,1.3912768000131122
0.9381802842077802,1.3762418347511125
1.3197475022215361,1.3208076337037054
1.0712592434891532,1.2737627516733117
1.5622024013243005,1.281229534520785
1.82900149664511,1.332914208537034
1.8417080298564859,1.381837217699905
1.356068058061994,1.388942444852267
1.7250536670975314,1.3467173083843773
2.1207238949306677,1.2887115574819348
2.225789009156057,1.2707870313282874
1.939314684726695,1.3085052501231795
1.006875618101243,1.364583200145058
1.4397231662531418,1.392331510647116
1.9701816513342887,1.3693652760969832
0.5853233493645509,1.3113806484569088
0.41503937426157267,1.2709883200972814
0.7468719364926721,1.2874840350846672
0.253517763884202,1.3419828217857221
1.045080308789524,1.3862413975498868
1.9102407871124107,1.3851923399516253
1.3522900290788136,1.337289449488487
1.0659397389124872,1.2821944303414006
0.5846584424950189,1.2736069530306036
1.2606301895445378,1.317377767327137
1.3862248866760796,1.3716820429567773
1.2204953268965133,1.3921202385039786
1.0373278064792981,1.3615955304155263
1.2172931443198058,1.302417566265468
1.1856960624771862,1.2696984159260893
1.8602957204778576,1.2946626160094838
1.9393809510801112,1.3507445420587068
1.7552080618541215,1.3894958702570628
1.0016162517662865,1.3802542220987462
0.7207164083813951,1.3276643781159376
1.368972497471815,1.2769150710983275
0.9074844772888655,1.2777573687738393
1.3895372212322488,1.3264726416010277
1.8227919112979154,1.3779004449582821
1.5608851333066531,1.3906200012802201
0.884081921807589,1.3530712305358388
0.8936616492921678,1.2941542071989516
1.0340840938757607,1.26992051073204
0.7900347232282419,1.3026059425710605
1.2447186634007483,1.359032054768408
1.5878953716166768,1.3915287738210387
1.024147520227208,1.3741945933411717
1.6853687647471958,1.3180712415091844
2.025457177206381,1.273013825177042
1.9699104718057,1.2831303423236653
1.1593300090096323,1.335601924438173
1.2415779702114926,1.383119366231451
1.859427493445859,1.3878341806376633
2.019295804725493,1.3439666931304273
1.6043510004813248,1.286815613541432
0.8088838454228147,1.271635306172435
1.4315781807887826,1.3111327759969844
1.4169999954914994,1.3666844177902369
1.4676830827128762,1.3922891036838887
2.057791724184465,1.3671137351310443
1.3192451948799218,1.3087545532995268
0.9837267491393513,1.2705876303336219
1.0414119164878843,1.2895859785042567
1.4305719427599812,1.344575831848968
1.9614011994861147,1.387236547200026
1.0981169322541784,1.3837929685401968
1.4936159810636305,1.3344858382275326
1.9073524003518052,1.2806031105915023
1.707863895133979,1.2747810632537406
1.0167851602248628,1.320048857735228
0.8962571361420312,1.3735526004990926
1.2849823908675213,1.391747808943639
1.0475637603427075,1.359144433916103
1.220927516918012,1.2999627477248252
1.521817453957036,1.2696870676106908
1.7464830529299329,1.2969596006457975
1.7906038987339328,1.353209462038554
2.205732033847873,1.39016874986019
2.6672170654088414,1.378554233205725
1.8834079003451523,1.3248559148047119
1.1638056078987296,1.275684193414907
0.7574301749632795,1.2792591289309572
1.0775926706773316,1.3291542096241302
1.153553499580166,1.3795029749543253
1.8306954496113184,1.3898985681813347
1.2499827175876863,1.3504502256924105
1.6608014143052308,1.2919366623828095
2.0253997377703397,1.2703166568241173
1.971998162623658,1.3050681971777462
1.653964951996216,1.3613275388512642
1.2142907550643804,1.3918529872044256
1.558994161046868,1.3722045903902207
1.812627504501409,1.3153204003330892
1.8964913911052024,1.272185371821837
1.8435889794178384,1.2849397757006615
1.2283693636381527,1.3382491593713108
1.0770217773682482,1.3844195455539134
0.5582067881736881,1.3867587219447446
1.268464180903038,1.3412227599764526
1.6066457153920304,1.284898340627238
1.118641956423536,1.2724376197828122
1.2308083165635109,1.313716409944585
1.591978945845772,1.3687678173498306
1.4531683224504908,1.3922472673220243
1.199971205970121,1.364860215545957
1.1570738149987876,1.3061306631068363
1.4734180764947378,1.2701880269093673
1.7053147320463073,1.2916678720867683
1.1223074206854151,1.3471392351789413
1.4005629655701917,1.3882053757235333
2.255233924299408,1.3823705667781716
1.2369818482805746,1.3316780590874644
-0.09784587644699005,1.2790409383734196
1.1668978914741315,1.2759722775862001
1.431076146962163,1.3227021846793068
0.4623405227838059,1.3753835677871515
1.8800689314174295,1.3913312139645597
1.7260546867646833,1.3566668963557809
0.7191454657438215,1.2975363485613711
1.1385402720025497,1.26972715942779
1.5038130174374214,1.299268283853106
1.0546665807487727,1.355639065398268
1.2891049516781528,1.3907835043727166
1.8432704245696396,1.3768029330559004
1.2224447211162603,1.322051471431091
1.1512187756928252,1.2745205319750703
1.089025087429892,1.2808092595597191
1.1903440640004095,1.331822015000558
1.702069478412335,1.3810453961633082
2.2514958225271453,1.3891068446674595
1.2432524732280659,1.3477989698674953
1.3636552783029932,1.2897749492665669
1.622581406517118,1.2707927065398759
1.4402220614062846,1.307551121615013
1.3862250289261282,1.3635754524432777
1.2393286534027772,1.3920975663087678
1.1520174016780114,1.3701527049723203
0.8786157774576526,1.3125910942674472
0.5210251812027471,1.2714503857702062
1.6045188220453959,1.286808885755907
1.3579837184530985,1.3408756198425666
1.5738560383703253,1.3856425626646198
1.5228524298077581,1.3855997011537338
1.2182191803784734,1.3384569736088325
1.3483022374410036,1.2830614368211612
1.5014795223192838,1.2733328818313274
1.2252602474258167,1.3163169413533655
0.19748663896385554,1.3707897915119875
2.0121062122986966,1.3921123044729264
2.0307178973397386,1.3625457962725027
1.7696248012776112,1.3035495577139924
1.5749732992293202,1.2698979285652645
1.1127020468345157,1.293808407286487
0.9512003916398151,1.3496699341214613
0.8087078646264899,1.3890839164248894
1.4948996536782801,1.3808603677476496
1.4499872544940053,1.3288639191966365
1.8976111173992776,1.277578975191354
1.663691559363208,1.2772588217027312
1.3072732402204021,1.3253618511298804
0.5241738545154894,1.3771399668421709
1.0104604270970075,1.3908141664796814
1.264917169938248,1.354137136430162
1.407793194435515,1.29517440361954
0.8731558137701017,1.2698843994366666
1.7875994506696427,1.3016270925782623
1.8526793521659217,1.3580223999171472
0.846497065698596,1.3912985560874331
1.4164648081290168,1.374966182928047
2.2042814467742358,1.3192600529336995
1.122027555324179,1.273471575241155
1.4559781271336432,1.2824498117166336
1.3737304494234652,1.334482332975649
1.0766131384745485,1.3825018136323164
0.7396702682660721,1.388212175778483
1.0945087061974152,1.3451093972096775
0.7777255070816248,1.2876977435252113
0.6280867901672673,1.271386851297181
1.2314697683245988,1.3100712798466165
1.6882659641497915,1.3657636331941352
1.1747498301691899,1.3922363350651954
1.5658120020927035,1.368022733899587
1.7609706537364247,1.309895941928448
1.5276945909227193,1.2708392273316473
1.1629079663629867,1.288758566512595
0.7273326794673209,1.3434795611839618
1.6559248511009372,1.3867702112280562
1.3530167356007758,1.3843392019622573
1.2913181793444006,1.3356703507812335
2.2110544194309867,1.2813262005932942
1.5373767290242557,1.2743419480427833
2.03452802319576,1.3189394467190279
2.5143562104617247,1.3727395670932616
1.1590211093247755,1.3918683546659953
1.5276155865937349,1.360164641409296
1.5759805513280511,1.3010238887096988
1.462536343211359,1.2697357131459917
1.777691174158645,1.29601635487908
1.5874983449987239,1.3521630858406861
